"data","valor","serie","tag","grupo"
2012-01-01,0.47,4449,"ipca_administrados","precos"
2012-02-01,0.26,4449,"ipca_administrados","precos"
2012-03-01,0.18,4449,"ipca_administrados","precos"
2012-04-01,0.47,4449,"ipca_administrados","precos"
2012-05-01,0.32,4449,"ipca_administrados","precos"
2012-06-01,0.15,4449,"ipca_administrados","precos"
2012-07-01,0.19,4449,"ipca_administrados","precos"
2012-08-01,0.13,4449,"ipca_administrados","precos"
2012-09-01,0.3,4449,"ipca_administrados","precos"
2012-10-01,0.25,4449,"ipca_administrados","precos"
2012-11-01,0.54,4449,"ipca_administrados","precos"
2012-12-01,0.33,4449,"ipca_administrados","precos"
2013-01-01,-0.22,4449,"ipca_administrados","precos"
2013-02-01,-1.11,4449,"ipca_administrados","precos"
2013-03-01,0.26,4449,"ipca_administrados","precos"
2013-04-01,0.41,4449,"ipca_administrados","precos"
2013-05-01,0.31,4449,"ipca_administrados","precos"
2013-06-01,0.38,4449,"ipca_administrados","precos"
2013-07-01,-0.27,4449,"ipca_administrados","precos"
2013-08-01,0.09,4449,"ipca_administrados","precos"
2013-09-01,0.16,4449,"ipca_administrados","precos"
2013-10-01,0.14,4449,"ipca_administrados","precos"
2013-11-01,0.48,4449,"ipca_administrados","precos"
2013-12-01,0.91,4449,"ipca_administrados","precos"
2014-01-01,0.38,4449,"ipca_administrados","precos"
2014-02-01,0.4,4449,"ipca_administrados","precos"
2014-03-01,-0.02,4449,"ipca_administrados","precos"
2014-04-01,0.77,4449,"ipca_administrados","precos"
2014-05-01,0.59,4449,"ipca_administrados","precos"
2014-06-01,0.25,4449,"ipca_administrados","precos"
2014-07-01,0.39,4449,"ipca_administrados","precos"
2014-08-01,0.51,4449,"ipca_administrados","precos"
2014-09-01,0.4,4449,"ipca_administrados","precos"
2014-10-01,0.38,4449,"ipca_administrados","precos"
2014-11-01,0.72,4449,"ipca_administrados","precos"
2014-12-01,0.43,4449,"ipca_administrados","precos"
2015-01-01,2.5,4449,"ipca_administrados","precos"
2015-02-01,2.37,4449,"ipca_administrados","precos"
2015-03-01,3.36,4449,"ipca_administrados","precos"
2015-04-01,0.78,4449,"ipca_administrados","precos"
2015-05-01,1.22,4449,"ipca_administrados","precos"
2015-06-01,1.12,4449,"ipca_administrados","precos"
2015-07-01,1.17,4449,"ipca_administrados","precos"
2015-08-01,0.32,4449,"ipca_administrados","precos"
2015-09-01,0.92,4449,"ipca_administrados","precos"
2015-10-01,1.39,4449,"ipca_administrados","precos"
2015-11-01,1.09,4449,"ipca_administrados","precos"
2015-12-01,0.53,4449,"ipca_administrados","precos"
2016-01-01,1.75,4449,"ipca_administrados","precos"
2016-02-01,0.39,4449,"ipca_administrados","precos"
2016-03-01,-0.36,4449,"ipca_administrados","precos"
2016-04-01,0.69,4449,"ipca_administrados","precos"
2016-05-01,1.4,4449,"ipca_administrados","precos"
2016-06-01,0.24,4449,"ipca_administrados","precos"
2016-07-01,-0.1,4449,"ipca_administrados","precos"
2016-08-01,0.26,4449,"ipca_administrados","precos"
2016-09-01,0.37,4449,"ipca_administrados","precos"
2016-10-01,0.54,4449,"ipca_administrados","precos"
2016-11-01,0.22,4449,"ipca_administrados","precos"
2016-12-01,-0.01,4449,"ipca_administrados","precos"
2017-01-01,0.8,4449,"ipca_administrados","precos"
2017-02-01,0.58,4449,"ipca_administrados","precos"
2017-03-01,0.48,4449,"ipca_administrados","precos"
2017-04-01,-0.6,4449,"ipca_administrados","precos"
2017-05-01,1.56,4449,"ipca_administrados","precos"
2017-06-01,-0.83,4449,"ipca_administrados","precos"
2017-07-01,1.28,4449,"ipca_administrados","precos"
2017-08-01,1.73,4449,"ipca_administrados","precos"
2017-09-01,0.24,4449,"ipca_administrados","precos"
2017-10-01,0.98,4449,"ipca_administrados","precos"
2017-11-01,1.32,4449,"ipca_administrados","precos"
2017-12-01,0.21,4449,"ipca_administrados","precos"
2018-01-01,0.2,4449,"ipca_administrados","precos"
2018-02-01,0.55,4449,"ipca_administrados","precos"
2018-03-01,0.23,4449,"ipca_administrados","precos"
2018-04-01,0.6,4449,"ipca_administrados","precos"
2018-05-01,1.37,4449,"ipca_administrados","precos"
2018-06-01,2.49,4449,"ipca_administrados","precos"
2018-07-01,0.89,4449,"ipca_administrados","precos"
2018-08-01,0.12,4449,"ipca_administrados","precos"
2018-09-01,0.96,4449,"ipca_administrados","precos"
2018-10-01,0.54,4449,"ipca_administrados","precos"
2018-11-01,-1,4449,"ipca_administrados","precos"
2018-12-01,-0.89,4449,"ipca_administrados","precos"
2019-01-01,0.05,4449,"ipca_administrados","precos"
2019-02-01,0.29,4449,"ipca_administrados","precos"
2019-03-01,0.75,4449,"ipca_administrados","precos"
2019-04-01,1.03,4449,"ipca_administrados","precos"
2019-05-01,1.16,4449,"ipca_administrados","precos"
2019-06-01,-0.19,4449,"ipca_administrados","precos"
2019-07-01,0.4,4449,"ipca_administrados","precos"
2019-08-01,0.6,4449,"ipca_administrados","precos"
2019-09-01,0.12,4449,"ipca_administrados","precos"
2019-10-01,-0.11,4449,"ipca_administrados","precos"
2019-11-01,0.97,4449,"ipca_administrados","precos"
2019-12-01,0.35,4449,"ipca_administrados","precos"
2020-01-01,0.51,4449,"ipca_administrados","precos"
2020-02-01,-0.28,4449,"ipca_administrados","precos"
2020-03-01,-0.22,4449,"ipca_administrados","precos"
2020-04-01,-2.06,4449,"ipca_administrados","precos"
2020-05-01,-1.02,4449,"ipca_administrados","precos"
2020-06-01,0.89,4449,"ipca_administrados","precos"
2020-07-01,1.23,4449,"ipca_administrados","precos"
2020-08-01,0.78,4449,"ipca_administrados","precos"
2020-09-01,0.13,4449,"ipca_administrados","precos"
2020-10-01,0.23,4449,"ipca_administrados","precos"
2020-11-01,0.41,4449,"ipca_administrados","precos"
2020-12-01,2.04,4449,"ipca_administrados","precos"
2021-01-01,-0.29,4449,"ipca_administrados","precos"
2021-02-01,1.69,4449,"ipca_administrados","precos"
2021-03-01,2.81,4449,"ipca_administrados","precos"
2021-04-01,0.38,4449,"ipca_administrados","precos"
2021-05-01,2.11,4449,"ipca_administrados","precos"
2021-06-01,0.81,4449,"ipca_administrados","precos"
2021-07-01,1.68,4449,"ipca_administrados","precos"
2021-08-01,0.95,4449,"ipca_administrados","precos"
2021-09-01,1.93,4449,"ipca_administrados","precos"
2021-10-01,1.35,4449,"ipca_administrados","precos"
2021-11-01,2.3,4449,"ipca_administrados","precos"
2021-12-01,0.05,4449,"ipca_administrados","precos"
2022-01-01,-0.35,4449,"ipca_administrados","precos"
2022-02-01,0.12,4449,"ipca_administrados","precos"
2022-03-01,2.65,4449,"ipca_administrados","precos"
2022-04-01,0.55,4449,"ipca_administrados","precos"
2022-05-01,-0.51,4449,"ipca_administrados","precos"
2022-06-01,0.48,4449,"ipca_administrados","precos"
2022-07-01,-4.35,4449,"ipca_administrados","precos"
2022-08-01,-2.55,4449,"ipca_administrados","precos"
2022-09-01,-1.21,4449,"ipca_administrados","precos"
2022-10-01,0.18,4449,"ipca_administrados","precos"
2022-11-01,1,4449,"ipca_administrados","precos"
2022-12-01,0.27,4449,"ipca_administrados","precos"
2023-01-01,0.72,4449,"ipca_administrados","precos"
2023-02-01,0.84,4449,"ipca_administrados","precos"
2023-03-01,2.33,4449,"ipca_administrados","precos"
2023-04-01,0.86,4449,"ipca_administrados","precos"
2023-05-01,0.71,4449,"ipca_administrados","precos"
2023-06-01,0.06,4449,"ipca_administrados","precos"
2023-07-01,0.46,4449,"ipca_administrados","precos"
2023-08-01,1.26,4449,"ipca_administrados","precos"
2023-09-01,1.11,4449,"ipca_administrados","precos"
2023-10-01,-0.03,4449,"ipca_administrados","precos"
2023-11-01,0.16,4449,"ipca_administrados","precos"
2023-12-01,0.31,4449,"ipca_administrados","precos"
2024-01-01,0.19,4449,"ipca_administrados","precos"
2024-02-01,0.88,4449,"ipca_administrados","precos"
2024-03-01,0.25,4449,"ipca_administrados","precos"
2024-04-01,0.74,4449,"ipca_administrados","precos"
2024-05-01,0.55,4449,"ipca_administrados","precos"
2024-06-01,0.33,4449,"ipca_administrados","precos"
2024-07-01,1.08,4449,"ipca_administrados","precos"
2024-08-01,-0.12,4449,"ipca_administrados","precos"
2024-09-01,1.01,4449,"ipca_administrados","precos"
2024-10-01,0.71,4449,"ipca_administrados","precos"
2024-11-01,-0.87,4449,"ipca_administrados","precos"
2024-12-01,-0.17,4449,"ipca_administrados","precos"
2025-01-01,-1.52,4449,"ipca_administrados","precos"
2025-02-01,3.16,4449,"ipca_administrados","precos"
2025-03-01,0.18,4449,"ipca_administrados","precos"
2025-04-01,0.35,4449,"ipca_administrados","precos"
2025-05-01,0.7,4449,"ipca_administrados","precos"
1991-02-01,18.49,1635,"ipca_alimentacao_bebidas","precos"
1991-03-01,3.87,1635,"ipca_alimentacao_bebidas","precos"
1991-04-01,5.28,1635,"ipca_alimentacao_bebidas","precos"
1991-05-01,4.6,1635,"ipca_alimentacao_bebidas","precos"
1991-06-01,11.23,1635,"ipca_alimentacao_bebidas","precos"
1991-07-01,12.79,1635,"ipca_alimentacao_bebidas","precos"
1991-09-01,37.85,1635,"ipca_alimentacao_bebidas","precos"
1991-10-01,25.61,1635,"ipca_alimentacao_bebidas","precos"
1991-11-01,30.91,1635,"ipca_alimentacao_bebidas","precos"
1991-12-01,21.66,1635,"ipca_alimentacao_bebidas","precos"
1992-01-01,24.3,1635,"ipca_alimentacao_bebidas","precos"
1992-02-01,24.68,1635,"ipca_alimentacao_bebidas","precos"
1992-03-01,20.89,1635,"ipca_alimentacao_bebidas","precos"
1992-04-01,18.91,1635,"ipca_alimentacao_bebidas","precos"
1992-05-01,25.34,1635,"ipca_alimentacao_bebidas","precos"
1992-06-01,20.57,1635,"ipca_alimentacao_bebidas","precos"
1992-07-01,20.81,1635,"ipca_alimentacao_bebidas","precos"
1992-08-01,22.93,1635,"ipca_alimentacao_bebidas","precos"
1992-09-01,25.72,1635,"ipca_alimentacao_bebidas","precos"
1992-10-01,26.93,1635,"ipca_alimentacao_bebidas","precos"
1992-11-01,23.18,1635,"ipca_alimentacao_bebidas","precos"
1992-12-01,27.42,1635,"ipca_alimentacao_bebidas","precos"
1993-01-01,32.8,1635,"ipca_alimentacao_bebidas","precos"
1993-02-01,23.92,1635,"ipca_alimentacao_bebidas","precos"
1993-03-01,26.02,1635,"ipca_alimentacao_bebidas","precos"
1993-04-01,27.92,1635,"ipca_alimentacao_bebidas","precos"
1993-05-01,26.31,1635,"ipca_alimentacao_bebidas","precos"
1993-06-01,29.7,1635,"ipca_alimentacao_bebidas","precos"
1993-07-01,28.56,1635,"ipca_alimentacao_bebidas","precos"
1993-08-01,33.5,1635,"ipca_alimentacao_bebidas","precos"
1993-09-01,35.28,1635,"ipca_alimentacao_bebidas","precos"
1993-10-01,33.78,1635,"ipca_alimentacao_bebidas","precos"
1993-11-01,36.5,1635,"ipca_alimentacao_bebidas","precos"
1993-12-01,39.37,1635,"ipca_alimentacao_bebidas","precos"
1994-01-01,46.8,1635,"ipca_alimentacao_bebidas","precos"
1994-02-01,40.4,1635,"ipca_alimentacao_bebidas","precos"
1994-03-01,44.26,1635,"ipca_alimentacao_bebidas","precos"
1994-04-01,43.19,1635,"ipca_alimentacao_bebidas","precos"
1994-05-01,40.21,1635,"ipca_alimentacao_bebidas","precos"
1994-06-01,52.15,1635,"ipca_alimentacao_bebidas","precos"
1994-07-01,10.03,1635,"ipca_alimentacao_bebidas","precos"
1994-08-01,1.45,1635,"ipca_alimentacao_bebidas","precos"
1994-09-01,0.13,1635,"ipca_alimentacao_bebidas","precos"
1994-10-01,4.79,1635,"ipca_alimentacao_bebidas","precos"
1994-11-01,4.65,1635,"ipca_alimentacao_bebidas","precos"
1994-12-01,0.96,1635,"ipca_alimentacao_bebidas","precos"
1995-01-01,0.73,1635,"ipca_alimentacao_bebidas","precos"
1995-02-01,-0.06,1635,"ipca_alimentacao_bebidas","precos"
1995-03-01,1.44,1635,"ipca_alimentacao_bebidas","precos"
1995-04-01,1.99,1635,"ipca_alimentacao_bebidas","precos"
1995-05-01,0.51,1635,"ipca_alimentacao_bebidas","precos"
1995-06-01,-0.25,1635,"ipca_alimentacao_bebidas","precos"
1995-07-01,0.98,1635,"ipca_alimentacao_bebidas","precos"
1995-08-01,0.57,1635,"ipca_alimentacao_bebidas","precos"
1995-09-01,-0.03,1635,"ipca_alimentacao_bebidas","precos"
1995-10-01,0.32,1635,"ipca_alimentacao_bebidas","precos"
1995-11-01,1.07,1635,"ipca_alimentacao_bebidas","precos"
1995-12-01,0.86,1635,"ipca_alimentacao_bebidas","precos"
1996-01-01,1.28,1635,"ipca_alimentacao_bebidas","precos"
1996-02-01,0.11,1635,"ipca_alimentacao_bebidas","precos"
1996-03-01,-0.02,1635,"ipca_alimentacao_bebidas","precos"
1996-04-01,0.5,1635,"ipca_alimentacao_bebidas","precos"
1996-05-01,0.67,1635,"ipca_alimentacao_bebidas","precos"
1996-06-01,0.67,1635,"ipca_alimentacao_bebidas","precos"
1996-07-01,0.52,1635,"ipca_alimentacao_bebidas","precos"
1996-08-01,-0.68,1635,"ipca_alimentacao_bebidas","precos"
1996-09-01,-0.58,1635,"ipca_alimentacao_bebidas","precos"
1996-10-01,0.11,1635,"ipca_alimentacao_bebidas","precos"
1996-11-01,-0.37,1635,"ipca_alimentacao_bebidas","precos"
1996-12-01,-0.48,1635,"ipca_alimentacao_bebidas","precos"
1997-01-01,0.97,1635,"ipca_alimentacao_bebidas","precos"
1997-02-01,0.72,1635,"ipca_alimentacao_bebidas","precos"
1997-03-01,1.22,1635,"ipca_alimentacao_bebidas","precos"
1997-04-01,-0.16,1635,"ipca_alimentacao_bebidas","precos"
1997-05-01,-0.92,1635,"ipca_alimentacao_bebidas","precos"
1997-06-01,-0.34,1635,"ipca_alimentacao_bebidas","precos"
1997-07-01,-0.52,1635,"ipca_alimentacao_bebidas","precos"
1997-08-01,-0.57,1635,"ipca_alimentacao_bebidas","precos"
1997-09-01,-0.21,1635,"ipca_alimentacao_bebidas","precos"
1997-10-01,0.27,1635,"ipca_alimentacao_bebidas","precos"
1997-11-01,0.17,1635,"ipca_alimentacao_bebidas","precos"
1997-12-01,0.59,1635,"ipca_alimentacao_bebidas","precos"
1998-01-01,1.24,1635,"ipca_alimentacao_bebidas","precos"
1998-02-01,0.62,1635,"ipca_alimentacao_bebidas","precos"
1998-03-01,0.79,1635,"ipca_alimentacao_bebidas","precos"
1998-04-01,0.85,1635,"ipca_alimentacao_bebidas","precos"
1998-05-01,1.38,1635,"ipca_alimentacao_bebidas","precos"
1998-06-01,0.13,1635,"ipca_alimentacao_bebidas","precos"
1998-07-01,-0.99,1635,"ipca_alimentacao_bebidas","precos"
1998-08-01,-1.2,1635,"ipca_alimentacao_bebidas","precos"
1998-09-01,-0.47,1635,"ipca_alimentacao_bebidas","precos"
1998-10-01,-0.02,1635,"ipca_alimentacao_bebidas","precos"
1998-11-01,-0.46,1635,"ipca_alimentacao_bebidas","precos"
1998-12-01,0.1,1635,"ipca_alimentacao_bebidas","precos"
1999-01-01,0.9,1635,"ipca_alimentacao_bebidas","precos"
1999-02-01,2.71,1635,"ipca_alimentacao_bebidas","precos"
1999-03-01,2.01,1635,"ipca_alimentacao_bebidas","precos"
1999-04-01,-0.23,1635,"ipca_alimentacao_bebidas","precos"
1999-05-01,-0.95,1635,"ipca_alimentacao_bebidas","precos"
1999-06-01,-1.28,1635,"ipca_alimentacao_bebidas","precos"
1999-07-01,-0.24,1635,"ipca_alimentacao_bebidas","precos"
1999-08-01,0.13,1635,"ipca_alimentacao_bebidas","precos"
1999-09-01,0.34,1635,"ipca_alimentacao_bebidas","precos"
1999-10-01,1.77,1635,"ipca_alimentacao_bebidas","precos"
1999-11-01,1.35,1635,"ipca_alimentacao_bebidas","precos"
1999-12-01,1.41,1635,"ipca_alimentacao_bebidas","precos"
2000-01-01,0.84,1635,"ipca_alimentacao_bebidas","precos"
2000-02-01,-0.25,1635,"ipca_alimentacao_bebidas","precos"
2000-03-01,-0.46,1635,"ipca_alimentacao_bebidas","precos"
2000-04-01,-0.36,1635,"ipca_alimentacao_bebidas","precos"
2000-05-01,-0.67,1635,"ipca_alimentacao_bebidas","precos"
2000-06-01,0.11,1635,"ipca_alimentacao_bebidas","precos"
2000-07-01,1.78,1635,"ipca_alimentacao_bebidas","precos"
2000-08-01,2.07,1635,"ipca_alimentacao_bebidas","precos"
2000-09-01,0.53,1635,"ipca_alimentacao_bebidas","precos"
2000-10-01,0.16,1635,"ipca_alimentacao_bebidas","precos"
2000-11-01,-0.07,1635,"ipca_alimentacao_bebidas","precos"
2000-12-01,-0.48,1635,"ipca_alimentacao_bebidas","precos"
2001-01-01,0.63,1635,"ipca_alimentacao_bebidas","precos"
2001-02-01,0.05,1635,"ipca_alimentacao_bebidas","precos"
2001-03-01,1.17,1635,"ipca_alimentacao_bebidas","precos"
2001-04-01,1.8,1635,"ipca_alimentacao_bebidas","precos"
2001-05-01,0.58,1635,"ipca_alimentacao_bebidas","precos"
2001-06-01,0.1,1635,"ipca_alimentacao_bebidas","precos"
2001-07-01,0.67,1635,"ipca_alimentacao_bebidas","precos"
2001-08-01,0.83,1635,"ipca_alimentacao_bebidas","precos"
2001-09-01,0.39,1635,"ipca_alimentacao_bebidas","precos"
2001-10-01,1.15,1635,"ipca_alimentacao_bebidas","precos"
2001-11-01,1.31,1635,"ipca_alimentacao_bebidas","precos"
2001-12-01,0.56,1635,"ipca_alimentacao_bebidas","precos"
2002-01-01,0.85,1635,"ipca_alimentacao_bebidas","precos"
2002-02-01,0.2,1635,"ipca_alimentacao_bebidas","precos"
2002-03-01,0.39,1635,"ipca_alimentacao_bebidas","precos"
2002-04-01,-0.32,1635,"ipca_alimentacao_bebidas","precos"
2002-05-01,-0.59,1635,"ipca_alimentacao_bebidas","precos"
2002-06-01,0.08,1635,"ipca_alimentacao_bebidas","precos"
2002-07-01,1.05,1635,"ipca_alimentacao_bebidas","precos"
2002-08-01,1.94,1635,"ipca_alimentacao_bebidas","precos"
2002-09-01,1.96,1635,"ipca_alimentacao_bebidas","precos"
2002-10-01,2.79,1635,"ipca_alimentacao_bebidas","precos"
2002-11-01,5.85,1635,"ipca_alimentacao_bebidas","precos"
2002-12-01,3.91,1635,"ipca_alimentacao_bebidas","precos"
2003-01-01,2.15,1635,"ipca_alimentacao_bebidas","precos"
2003-02-01,1.22,1635,"ipca_alimentacao_bebidas","precos"
2003-03-01,1.66,1635,"ipca_alimentacao_bebidas","precos"
2003-04-01,1.01,1635,"ipca_alimentacao_bebidas","precos"
2003-05-01,0.63,1635,"ipca_alimentacao_bebidas","precos"
2003-06-01,-0.34,1635,"ipca_alimentacao_bebidas","precos"
2003-07-01,-0.67,1635,"ipca_alimentacao_bebidas","precos"
2003-08-01,-0.27,1635,"ipca_alimentacao_bebidas","precos"
2003-09-01,0.78,1635,"ipca_alimentacao_bebidas","precos"
2003-10-01,0.46,1635,"ipca_alimentacao_bebidas","precos"
2003-11-01,0.25,1635,"ipca_alimentacao_bebidas","precos"
2003-12-01,0.39,1635,"ipca_alimentacao_bebidas","precos"
2004-01-01,0.88,1635,"ipca_alimentacao_bebidas","precos"
2004-02-01,0.15,1635,"ipca_alimentacao_bebidas","precos"
2004-03-01,0.43,1635,"ipca_alimentacao_bebidas","precos"
2004-04-01,-0.34,1635,"ipca_alimentacao_bebidas","precos"
2004-05-01,0.23,1635,"ipca_alimentacao_bebidas","precos"
2004-06-01,0.72,1635,"ipca_alimentacao_bebidas","precos"
2004-07-01,0.67,1635,"ipca_alimentacao_bebidas","precos"
2004-08-01,0.85,1635,"ipca_alimentacao_bebidas","precos"
2004-09-01,-0.19,1635,"ipca_alimentacao_bebidas","precos"
2004-10-01,-0.23,1635,"ipca_alimentacao_bebidas","precos"
2004-11-01,-0.01,1635,"ipca_alimentacao_bebidas","precos"
2004-12-01,0.65,1635,"ipca_alimentacao_bebidas","precos"
2005-01-01,0.78,1635,"ipca_alimentacao_bebidas","precos"
2005-02-01,0.49,1635,"ipca_alimentacao_bebidas","precos"
2005-03-01,0.26,1635,"ipca_alimentacao_bebidas","precos"
2005-04-01,0.81,1635,"ipca_alimentacao_bebidas","precos"
2005-05-01,0.65,1635,"ipca_alimentacao_bebidas","precos"
2005-06-01,-0.67,1635,"ipca_alimentacao_bebidas","precos"
2005-07-01,-0.77,1635,"ipca_alimentacao_bebidas","precos"
2005-08-01,-0.73,1635,"ipca_alimentacao_bebidas","precos"
2005-09-01,-0.25,1635,"ipca_alimentacao_bebidas","precos"
2005-10-01,0.27,1635,"ipca_alimentacao_bebidas","precos"
2005-11-01,0.88,1635,"ipca_alimentacao_bebidas","precos"
2005-12-01,0.27,1635,"ipca_alimentacao_bebidas","precos"
2006-01-01,0.11,1635,"ipca_alimentacao_bebidas","precos"
2006-02-01,-0.28,1635,"ipca_alimentacao_bebidas","precos"
2006-03-01,-0.24,1635,"ipca_alimentacao_bebidas","precos"
2006-04-01,-0.27,1635,"ipca_alimentacao_bebidas","precos"
2006-05-01,-0.03,1635,"ipca_alimentacao_bebidas","precos"
2006-06-01,-0.61,1635,"ipca_alimentacao_bebidas","precos"
2006-07-01,0.09,1635,"ipca_alimentacao_bebidas","precos"
2006-08-01,0.07,1635,"ipca_alimentacao_bebidas","precos"
2006-09-01,0.08,1635,"ipca_alimentacao_bebidas","precos"
2006-10-01,0.88,1635,"ipca_alimentacao_bebidas","precos"
2006-11-01,1.05,1635,"ipca_alimentacao_bebidas","precos"
2006-12-01,0.39,1635,"ipca_alimentacao_bebidas","precos"
2007-01-01,0.84,1635,"ipca_alimentacao_bebidas","precos"
2007-02-01,0.78,1635,"ipca_alimentacao_bebidas","precos"
2007-03-01,0.98,1635,"ipca_alimentacao_bebidas","precos"
2007-04-01,0.03,1635,"ipca_alimentacao_bebidas","precos"
2007-05-01,0.16,1635,"ipca_alimentacao_bebidas","precos"
2007-06-01,1.09,1635,"ipca_alimentacao_bebidas","precos"
2007-07-01,1.27,1635,"ipca_alimentacao_bebidas","precos"
2007-08-01,1.39,1635,"ipca_alimentacao_bebidas","precos"
2007-09-01,0.44,1635,"ipca_alimentacao_bebidas","precos"
2007-10-01,0.52,1635,"ipca_alimentacao_bebidas","precos"
2007-11-01,0.73,1635,"ipca_alimentacao_bebidas","precos"
2007-12-01,2.06,1635,"ipca_alimentacao_bebidas","precos"
2008-01-01,1.52,1635,"ipca_alimentacao_bebidas","precos"
2008-02-01,0.6,1635,"ipca_alimentacao_bebidas","precos"
2008-03-01,0.89,1635,"ipca_alimentacao_bebidas","precos"
2008-04-01,1.29,1635,"ipca_alimentacao_bebidas","precos"
2008-05-01,1.95,1635,"ipca_alimentacao_bebidas","precos"
2008-06-01,2.11,1635,"ipca_alimentacao_bebidas","precos"
2008-07-01,1.05,1635,"ipca_alimentacao_bebidas","precos"
2008-08-01,-0.18,1635,"ipca_alimentacao_bebidas","precos"
2008-09-01,-0.27,1635,"ipca_alimentacao_bebidas","precos"
2008-10-01,0.69,1635,"ipca_alimentacao_bebidas","precos"
2008-11-01,0.61,1635,"ipca_alimentacao_bebidas","precos"
2008-12-01,0.36,1635,"ipca_alimentacao_bebidas","precos"
2009-01-01,0.75,1635,"ipca_alimentacao_bebidas","precos"
2009-02-01,0.27,1635,"ipca_alimentacao_bebidas","precos"
2009-03-01,0.3,1635,"ipca_alimentacao_bebidas","precos"
2009-04-01,0.15,1635,"ipca_alimentacao_bebidas","precos"
2009-05-01,0.44,1635,"ipca_alimentacao_bebidas","precos"
2009-06-01,0.7,1635,"ipca_alimentacao_bebidas","precos"
2009-07-01,-0.06,1635,"ipca_alimentacao_bebidas","precos"
2009-08-01,-0.01,1635,"ipca_alimentacao_bebidas","precos"
2009-09-01,-0.14,1635,"ipca_alimentacao_bebidas","precos"
2009-10-01,-0.09,1635,"ipca_alimentacao_bebidas","precos"
2009-11-01,0.58,1635,"ipca_alimentacao_bebidas","precos"
2009-12-01,0.24,1635,"ipca_alimentacao_bebidas","precos"
2010-01-01,1.13,1635,"ipca_alimentacao_bebidas","precos"
2010-02-01,0.96,1635,"ipca_alimentacao_bebidas","precos"
2010-03-01,1.55,1635,"ipca_alimentacao_bebidas","precos"
2010-04-01,1.45,1635,"ipca_alimentacao_bebidas","precos"
2010-05-01,0.28,1635,"ipca_alimentacao_bebidas","precos"
2010-06-01,-0.9,1635,"ipca_alimentacao_bebidas","precos"
2010-07-01,-0.76,1635,"ipca_alimentacao_bebidas","precos"
2010-08-01,-0.24,1635,"ipca_alimentacao_bebidas","precos"
2010-09-01,1.08,1635,"ipca_alimentacao_bebidas","precos"
2010-10-01,1.89,1635,"ipca_alimentacao_bebidas","precos"
2010-11-01,2.22,1635,"ipca_alimentacao_bebidas","precos"
2010-12-01,1.32,1635,"ipca_alimentacao_bebidas","precos"
2011-01-01,1.16,1635,"ipca_alimentacao_bebidas","precos"
2011-02-01,0.23,1635,"ipca_alimentacao_bebidas","precos"
2011-03-01,0.75,1635,"ipca_alimentacao_bebidas","precos"
2011-04-01,0.58,1635,"ipca_alimentacao_bebidas","precos"
2011-05-01,0.63,1635,"ipca_alimentacao_bebidas","precos"
2011-06-01,-0.26,1635,"ipca_alimentacao_bebidas","precos"
2011-07-01,-0.34,1635,"ipca_alimentacao_bebidas","precos"
2011-08-01,0.72,1635,"ipca_alimentacao_bebidas","precos"
2011-09-01,0.64,1635,"ipca_alimentacao_bebidas","precos"
2011-10-01,0.56,1635,"ipca_alimentacao_bebidas","precos"
2011-11-01,1.08,1635,"ipca_alimentacao_bebidas","precos"
2011-12-01,1.23,1635,"ipca_alimentacao_bebidas","precos"
2012-01-01,0.86,1635,"ipca_alimentacao_bebidas","precos"
2012-02-01,0.19,1635,"ipca_alimentacao_bebidas","precos"
2012-03-01,0.25,1635,"ipca_alimentacao_bebidas","precos"
2012-04-01,0.51,1635,"ipca_alimentacao_bebidas","precos"
2012-05-01,0.73,1635,"ipca_alimentacao_bebidas","precos"
2012-06-01,0.68,1635,"ipca_alimentacao_bebidas","precos"
2012-07-01,0.91,1635,"ipca_alimentacao_bebidas","precos"
2012-08-01,0.88,1635,"ipca_alimentacao_bebidas","precos"
2012-09-01,1.26,1635,"ipca_alimentacao_bebidas","precos"
2012-10-01,1.36,1635,"ipca_alimentacao_bebidas","precos"
2012-11-01,0.79,1635,"ipca_alimentacao_bebidas","precos"
2012-12-01,1.03,1635,"ipca_alimentacao_bebidas","precos"
2013-01-01,1.99,1635,"ipca_alimentacao_bebidas","precos"
2013-02-01,1.45,1635,"ipca_alimentacao_bebidas","precos"
2013-03-01,1.14,1635,"ipca_alimentacao_bebidas","precos"
2013-04-01,0.96,1635,"ipca_alimentacao_bebidas","precos"
2013-05-01,0.31,1635,"ipca_alimentacao_bebidas","precos"
2013-06-01,0.04,1635,"ipca_alimentacao_bebidas","precos"
2013-07-01,-0.33,1635,"ipca_alimentacao_bebidas","precos"
2013-08-01,0.01,1635,"ipca_alimentacao_bebidas","precos"
2013-09-01,0.14,1635,"ipca_alimentacao_bebidas","precos"
2013-10-01,1.03,1635,"ipca_alimentacao_bebidas","precos"
2013-11-01,0.56,1635,"ipca_alimentacao_bebidas","precos"
2013-12-01,0.89,1635,"ipca_alimentacao_bebidas","precos"
2014-01-01,0.84,1635,"ipca_alimentacao_bebidas","precos"
2014-02-01,0.56,1635,"ipca_alimentacao_bebidas","precos"
2014-03-01,1.92,1635,"ipca_alimentacao_bebidas","precos"
2014-04-01,1.19,1635,"ipca_alimentacao_bebidas","precos"
2014-05-01,0.58,1635,"ipca_alimentacao_bebidas","precos"
2014-06-01,-0.11,1635,"ipca_alimentacao_bebidas","precos"
